counterparty_id,counterparty_name,domicile,lei_code,onboarded_date,relationship_manager,credit_limit_usd,internal_rating,_true_a_id,_match_type
CP-009668,Mitchell-Bailey Group,NO,489000SK4H1K1GJVDS12,2014-07-30,Jennifer Soto,96301801,2B,,unmatched
CP-007398,Hicks-Franklin LLC,US,,2011-09-10,Yvonne Hogan,74602823,2B,ENT-007604,ambiguous
CP-001299,Smith-Oneill nv,BE,,2019-08-25,Angela Moore,11813529,1B,ENT-001199,matched
CP-002801,"Manning, Fritz and Brooks G.m.b.H.",CH,POZL007MA1WW4QV1MC44,2020-09-12,Lauren Hernandez,80291024,1B,ENT-003870,matched
CP-006425,"Vasquez, Pope and Cook",US,D57G00HX66PNMMMG1256,2021-04-18,Tina Mora,18703360,2A,ENT-002811,matched
CP-007381,"Stevenson,",IT,,2020-04-19,Rebecca Hill,95553796,3B,ENT-001256,ambiguous
CP-004585,"Lee, Garcia and Larson cap",SG,QEAL00LC7M1NDRKVTU61,2018-07-11,Shannon Lee,94677028,3A,ENT-002546,matched
CP-004542,Lawson-Henderson Hldg,GB,AW990003N4AD2341I334,2021-04-24,Karen Cooper,86755602,2B,ENT-009501,matched
CP-008987,Oneill-Jones,AT,,2014-08-23,Heather Smith,88398741,NR,ENT-005375,ambiguous
CP-003750,Reid grp. Holdings,BE,NECQ00OROI5J8YIT2K62,2020-05-09,Carol Hunter,77337659,1A,ENT-000330,matched
CP-005357,"Reese, Lowe and Juarez grp.",DE,,2014-03-28,Andrew Jacobson,77925302,2A,ENT-005177,matched
CP-004898,Coleman-Lindsey saS,FR,,2016-12-24,Wayne Brown,87020428,1A,ENT-008119,matched
CP-008085,"Ortega, Solis",CH,,2011-06-22,Luis Cisneros,94073811,2A,ENT-002828,ambiguous
CP-000077,"Walker, Lynch and Gordon N.V.",NL,,2010-09-03,Andre Gonzalez,72956650,2B,ENT-003887,matched
CP-004147,Ramirez-Campbell S.A.,ES,,2017-10-12,James Gibson,682599,3B,ENT-004645,matched
CP-008769,Brown-Haas,DE,,2011-08-09,Kaitlyn Spencer,6409499,3A,ENT-004245,ambiguous
CP-009389,Oliver-Hill Capital,US,,2020-02-03,Wendy Barron,29588125,1A,,unmatched
CP-001498,Henson-Ortiz A.G.,ES,,2013-03-20,Joel Mora,64415957,NR,ENT-006788,matched
CP-002685,"Hall, Roberts and Lee Corp",JP,,2014-02-01,Sean Meyer,3215142,3A,ENT-001720,matched
CP-001323,Curtis LTD Partners,SG,,2010-03-25,Debra Bates,32621317,NR,ENT-007640,matched
CP-004322,Crosby-Ross B.V.,BE,SZYV00K3DIG3HM82QS15,2017-09-17,Jeffrey Chung,57935777,NR,ENT-007240,matched
CP-009568,Brown PLC SAS,FR,,2013-04-28,Luis Ortiz,7115361,1B,,unmatched
CP-007957,Rivera-Carter,BE,,2012-03-19,Erin Harrington,97687601,3B,ENT-001277,ambiguous
CP-001729,Martin-Malone Ltd,CA,5STW00S3QS7IOX60QA82,2015-02-18,Jade Brewer,69005070,1A,ENT-008595,matched
CP-009358,"Coffey, Rowe and Howard NV",NL,,2017-04-25,Lindsay Carr,7495556,2A,,unmatched
CP-006021,"Young, Parks and Hall",BE,5ES700DC2Z08R3U2WM95,2013-06-06,Joseph Douglas,24957886,3B,ENT-009732,matched
CP-000273,Hawkins-Davis A.G.,IE,JHUK00EA22IG0V9I1K92,2015-04-24,Robert Lambert,63142159,2A,ENT-005621,matched
CP-008779,Young-Walls Corporation,US,,2022-11-26,Samantha Herring,12675523,3A,ENT-005146,ambiguous
CP-005300,Ramos-Wallace Hldg,SE,,2020-03-21,Carly Luna,86522851,1B,ENT-009620,matched
CP-003737,"Leonard, Ballard and",AU,,2013-07-12,Mr. Adam Hall,93237683,3B,ENT-002337,matched
CP-004369,Miller and Sons,DK,5W4N00CKGUL0B0Y1CC25,2013-02-17,Ashley Smith,43416126,2B,ENT-006260,matched
CP-002505,Mcbride-Howell G.m.b.H.,JP,OLKD00D66FO65SPQIS92,2019-12-12,Christina Williams,45943436,2A,ENT-009852,matched
CP-007344,Dominguez-Donovan,IT,,2022-04-09,Kyle Smith,89870156,1B,ENT-009641,ambiguous
CP-005876,Haynes and,BE,,2015-02-26,Tracey Boyd,5770037,1A,ENT-001917,matched
CP-006651,David plc Holdings,NL,A8PR00YWNYUVW9NR9Q77,2017-07-16,William Cruz,84480693,3A,ENT-005140,matched
CP-001478,Howell ltd. NV,LU,TQ4700PMNJF58EX1XV54,2018-08-30,Mark Walker MD,10453203,1A,ENT-009131,matched
CP-006194,Michael GRP AB,IE,NCFG007P4C3PACWQDM95,2014-07-12,Brianna Smith,63462615,2A,ENT-005705,matched
CP-000837,"Bender, Romero and",CH,L833000SALKJE6AA2T14,2018-06-13,Scott Mccarthy,90899073,1B,ENT-005958,matched
CP-000670,Cummings and Sons,DK,YBFA007YP1HGILFVD953,2013-05-21,Taylor Vargas,89422219,1B,ENT-002620,matched
CP-009134,Evans-Moore PLC,JP,EVHB00U0F2ROMX64LJ89,2014-02-26,Stacey Williams,90628339,NR,,unmatched
CP-002115,Scott P.L.C. Holdings,CH,RWQD00YODUX5X64OS932,2017-02-18,Glenn Ramirez,80685933,1B,ENT-001862,matched
CP-000982,Williams inc AB,HK,Z1II00FQ0R047HGBUH86,2012-01-06,Jose Whitehead,21578873,1A,ENT-006878,matched
CP-006710,Johnson GRP Group,BE,,2019-07-20,Reginald Doyle DVM,38410483,2A,ENT-009293,matched
CP-005612,Trujillo Plc NV,ES,FLVR00KTGU8TL777K123,2012-06-01,Jason Diaz,60916435,3B,ENT-001121,matched
CP-009015,Myers PLC Corporation,IE,PO0U00T3WOMOQGIPUM65,2010-06-25,Valerie Stevens,80426267,NR,,unmatched
CP-009669,Roberts PLC Holdings,HK,,2017-12-24,Kayla Hardin,11692041,3A,,unmatched
CP-002590,Baker ltd. BV,BE,,2012-10-07,Emily Singh,42082555,1A,ENT-005990,matched
CP-009133,"Phillips, Sherman and Cross Capital",FR,,2017-12-30,Dennis Wilson,15751590,1A,,unmatched
CP-006308,Foster-Johnson GRP,DE,UXA4004WUTD6BBEM4Z79,2023-01-20,Lance Jones,32509913,3A,ENT-009532,matched
CP-000629,Frost-Graham cap,NO,,2015-04-29,Rebecca Hartman,99871670,1B,ENT-001399,matched
CP-000013,Peters llc Holdings,BE,,2015-11-20,Kayla Jones,7720688,1B,ENT-006914,matched
CP-001032,"Walter, Jones and",DK,CFD200GAYCGRZAQ3K165,2014-05-26,Ricky Cameron,88233519,1B,ENT-004527,matched
CP-007812,"Williams,",FR,,2012-05-26,Nicole Rocha,13730461,3B,ENT-000178,ambiguous
CP-009578,"Bonilla, Cain and Robinson Ltd",IE,FD0S00SGIACM9V17GK25,2011-04-27,Melanie House,79661069,3A,,unmatched
CP-008418,Ferguson-Mclean,DE,,2014-07-22,Ryan Carter,94210481,1B,ENT-000793,ambiguous
CP-002374,Velasquez GRP Capital,US,,2011-01-09,Sierra Pacheco,45723532,3B,ENT-001218,matched
CP-001766,Adkins ltd. GmbH,CA,6PNA00LUJSU0QI2PEV30,2017-07-17,Jenny Higgins,81281622,3B,ENT-009638,matched
CP-003200,"Mason, White and",HK,,2011-01-23,Brian Lee,15177246,2A,ENT-005103,matched
CP-001639,Johnson Incorporated Holdings,DK,,2023-08-01,Christopher Ramos,18321406,2B,ENT-002789,matched
CP-002001,"White, Campbell and Collins SRL",SG,,2017-01-18,Edward Wright,11315707,1A,ENT-003033,matched
CP-003048,Moon-Morales L.L.C.,US,2PJD0053SOBDJT2SCE91,2015-12-15,Thomas Hull,61598780,2B,ENT-005241,matched
CP-001835,Gardner-Jensen B.V.,JP,,2013-09-29,Kimberly Simon,73887940,1A,ENT-005637,matched
CP-001352,Kelly Plc &,CH,,2014-07-05,Jon Thomas,17196587,1B,ENT-009831,matched
CP-002319,"Potts, Miller and Long",BE,,2021-05-23,Denise Olson MD,86315484,1A,ENT-007805,matched
CP-009816,"Brown, Evans and Mcgee Inc",LU,,2018-05-21,Leah Anderson,80410250,3B,,unmatched
CP-003575,Bowers-Raymond Ptrs,IE,,2014-06-16,Randall Calderon,49954859,3B,ENT-004241,matched
CP-002227,"Matthews, Saunders and",US,C9NU00985LTKMCCDUE30,2010-04-11,Annette Gonzalez,85858749,3B,ENT-000540,matched
CP-008076,"Smith,",NO,,2022-03-29,Jesse Wright,37230709,2A,ENT-008698,ambiguous
CP-007760,Walsh,BE,,2017-08-21,Kristen Velez,8625586,2A,ENT-005226,ambiguous
CP-006722,Freeman grp. Capital,US,,2020-01-19,Eric Miller,87329032,1B,ENT-005802,matched
CP-005237,"Brown, Lee and Williams & Co",JP,,2019-09-21,Anthony Moore,81637338,2B,ENT-008567,matched
CP-004080,Turner-Reese Ltd,CA,FFLA00FLGNFTC46ELJ20,2023-05-18,Melanie Ballard,10386635,NR,ENT-001854,matched
CP-002491,"Hale, Duncan and Washington",IT,,2016-01-29,Nathan Martinez,76470123,2A,ENT-007484,matched
CP-006395,"Hamilton, Brewer and",AU,,2016-09-18,Ryan Velez,53400487,2A,ENT-003768,matched
CP-006054,"Torres, Valdez and",AT,,2022-10-30,Lauren Durham,58708543,1A,ENT-004826,matched
CP-003267,"Barnett, Fernandez and",SE,,2010-03-17,Roberta Hopkins,93162798,1B,ENT-005061,matched
CP-001935,"Smith, Collins and",LU,,2019-07-09,Carrie Wallace,31846696,NR,ENT-009393,matched
CP-009825,"Allen, Deleon and Vargas Capital",US,,2020-11-19,Bradley Dalton,7276549,NR,,unmatched
CP-006465,"Hunter, Tapia and Rivera AB",NO,,2021-01-21,Christopher Jackson,24931601,1A,ENT-007522,matched
CP-000127,Simpson-Baker ltd.,CA,0A9X00TZE6VW48HLX913,2018-02-12,Gail Sullivan,26663767,3B,ENT-005624,matched
CP-003084,Martinez-Lee P.L.C.,ES,3TZT00EHDXTLVOJ41862,2014-03-12,Robert Booker,2227805,3A,ENT-008483,matched
CP-009637,"Day, Hickman and Perez Capital",SE,,2021-02-24,Jay Lowery,12013495,2B,,unmatched
CP-002385,Cummings and Sons B.V.,NL,,2011-03-16,Samantha Reynolds,41051270,1B,ENT-006214,matched
CP-003877,"Smith, Smith and Morris Ptnrs",BE,LZS200RXRRT32AKGST22,2014-07-30,Aaron Parker,35341207,2B,ENT-007726,matched
CP-001842,Martinez Limited Group,NO,LLU100FJJHYJYPNDNA60,2011-02-15,Steven Gordon,78056833,3A,ENT-006508,matched
CP-005451,Morales-White Limited,GB,6QP800DTTINM5DAD7V59,2011-11-25,Aaron Mcdaniel,11047305,2A,ENT-003844,matched
CP-007658,"Mccarthy, Wong",IE,,2021-04-04,Albert Wilson,49067954,2B,ENT-008431,ambiguous
CP-005413,"Chavez, Yoder and Spencer grp.",CH,,2010-06-26,Jose Barnett,44083711,2A,ENT-005404,matched
CP-007140,Wheeler-Austin Ltd,GB,,2010-11-17,Madeline Lowe,8221138,3B,ENT-001041,ambiguous
CP-004652,"Levy, Melendez and Miller llc",LU,,2016-12-08,Andrew Jordan,34044323,3B,ENT-007581,matched
CP-005946,Daniel-Campbell S.A.S,IT,,2021-10-31,Lisa Walsh,13482945,3A,ENT-007481,matched
CP-006058,Williams Inc. Holdings,CH,M4I300ZNI9RQ0L017T80,2021-02-10,Rachel Gonzalez,85476458,3B,ENT-009694,matched
CP-001129,Oneill-Jones Hldg,AT,OIO6005XBMCO1BKIFH32,2022-08-08,Tanya Stokes,39022262,2B,ENT-005375,matched
CP-007740,Davis-Diaz,BE,,2018-12-25,Joseph Buchanan,22758480,2A,ENT-008118,ambiguous
CP-007192,Fernandez-Jackson Holdings,AT,,2012-03-05,Brenda Bernard,11825317,1A,ENT-002480,ambiguous
CP-005524,"Keller, Jones and Meadows",AT,,2014-12-02,Crystal Clark,27026247,NR,ENT-005947,matched
CP-005743,Andrade-Mendoza hldgs,JP,,2018-05-18,David Smith,71211854,2A,ENT-000990,matched
CP-007713,Reynolds Group,CA,,2021-11-15,Troy Mason,49664860,3A,ENT-009724,ambiguous
CP-003265,Bailey Limited Corporation,IE,,2019-10-07,Mr. Cody Garcia DVM,992637,3A,ENT-008160,matched
CP-001131,"Lopez, Grant and Humphrey AB",HK,,2013-01-02,Diana Ryan,44794905,NR,ENT-008524,matched
CP-009743,Knight PLC AB,SE,,2014-12-10,Miguel Mejia,55141865,3A,,unmatched
CP-001650,"Zhang, Brooks and Miles",SG,OB86007KBQNXPVMSR771,2016-11-19,Amber Smith,15233231,NR,ENT-000648,matched
CP-004325,Smith-Lewis ltd.,AU,76MH008PU9JN01N3P626,2020-08-15,Amanda Stevens,60287425,2A,ENT-000818,matched
CP-009019,Burke Inc Group,GB,,2014-09-25,Dana Nelson,91101543,1A,,unmatched
CP-001338,Garcia Incorporated Corp,HK,,2016-01-25,Marissa Cole,49538612,NR,ENT-006285,matched
CP-005320,"Alvarez, Williams and",NO,,2023-04-15,Anthony Sanford,23872333,1B,ENT-000743,matched
CP-004122,Moore-Murphy ag,HK,,2022-03-30,Alan Hawkins,12786919,1B,ENT-004806,matched
CP-005642,"Moore, Walker and",US,GGN700F2430PUYQLB079,2016-01-28,Philip Holland,46382684,3A,ENT-006705,matched
CP-004054,"Bernard, Flores and Fleming Inc.",HK,,2015-01-26,Gina Marsh,6474191,NR,ENT-002490,matched
CP-007488,Barker-Oliver,US,,2013-03-03,Amy Kane,61704986,1A,ENT-004587,ambiguous
CP-000914,Joseph llc Holdings,CA,,2013-04-28,James King,46568696,1A,ENT-001821,matched
CP-002472,Martin-Jones Grp,NL,,2016-02-20,Taylor Collins MD,23166299,1B,ENT-001355,matched
CP-008008,Watson-Norman,JP,,2023-08-09,Bradley Day,91211184,2B,ENT-006636,ambiguous
CP-001800,"Quinn, Humphrey and Ford Hldgs",DE,7BCU005SXQKQBKURT631,2020-09-21,Nicole Rivera,24392273,1B,ENT-001325,matched
CP-003493,Peterson plc Capital,SE,W36C00OENWH5JZ554K12,2013-01-11,Jeffery Welch,57430665,2A,ENT-003307,matched
CP-003033,Sanders and Sons N.V.,BE,,2011-09-16,Tina Harris,25080881,2A,ENT-003664,matched
CP-001754,Barker plc Capital,AU,,2020-10-03,Mr. Robert Weaver,29269260,3A,ENT-008552,matched
CP-007303,Poole,JP,,2020-10-24,Cindy Lowery,48547359,3A,ENT-005584,ambiguous
CP-006703,"Guerrero, Weiss and Thomas bv",NL,GR0E00EMWEY3B9DQ5L72,2019-05-06,Melinda Pugh,23870325,NR,ENT-009718,matched
CP-007925,Rangel,NO,,2021-10-18,Nathaniel Garcia,93716925,3B,ENT-000441,ambiguous
CP-003188,Estrada-Black B.V.,BE,Y9E500DT6W9RIXOBRK96,2015-07-18,Denise Mays,27859231,2B,ENT-008607,matched
CP-007627,Hill PLC,CA,,2010-07-27,Teresa Morgan,75792130,2B,ENT-003527,ambiguous
CP-002408,"Contreras, Villa and Dixon N.V.",NL,,2021-04-15,Joseph Thomas,61761936,1A,ENT-005587,matched
CP-009148,Vasquez-Richmond BV,JP,,2014-03-22,Laura Green,4897055,2A,,unmatched
CP-003454,"Leon, Jones and Jackson",IT,PUR300LYN6ZL13H8WK18,2013-08-14,Deborah Morris,10551478,2A,ENT-008733,matched
CP-007884,Reed Group,DK,,2015-03-06,Mario Gordon,40558789,1B,ENT-000611,ambiguous
CP-003067,durham-rodgers srl,IE,,2023-06-11,Daniel Wilson,85040492,2B,ENT-006876,matched
CP-002521,Stein Limited GmbH,IE,51CL00C0E58DBVKFZY72,2013-10-14,Jennifer Hines,14750136,NR,ENT-005257,matched
CP-008621,Cooper Inc,DK,,2013-07-21,Kristen Molina,62635184,1A,ENT-001847,ambiguous
CP-005877,Terry-Allen Hldgs,IE,JFS1004VYWNPVZRMKS43,2012-08-14,Stacey Green,3528486,1B,ENT-003573,matched
CP-006642,Hoffman-Jacobs AB,DK,8AYM00XFGSEI3TVL1638,2023-03-12,Jennifer Boone,20652695,NR,ENT-005355,matched
CP-006381,Martinez Incorporated AG,CH,,2015-03-20,Jason Baker,48499285,NR,ENT-006465,matched
CP-005541,"Richards, Dixon and Love B.V.",AU,MX9100UXZPGR0061AL86,2023-08-08,Caitlin Owen,49371405,3A,ENT-003395,matched
CP-004038,"Clark, Hunter and Adams Ltd",GB,,2015-10-23,Adam Dixon,15479023,NR,ENT-009084,matched
CP-006420,Smith plc AB,SE,HEF000VOTQTXHI15CQ56,2022-10-28,Christine Cruz,40086737,2B,ENT-000085,matched
CP-006994,Lindsey-Shaw Plc,AT,JE8100DQE8UPIUA63H17,2013-05-19,Catherine Parker,64944778,2A,ENT-002916,matched
CP-006307,Davis-Garcia nv,NL,ERV800JHE9FI3M5RPB49,2020-03-08,Tonya Lambert,60887979,1B,ENT-001868,matched
CP-002727,Murphy-Tran SRL,LU,U08L004PJAGXLQ0S5R53,2016-12-23,Jennifer Freeman,25747877,1A,ENT-000943,matched
CP-001898,Roach and Sons Corp,US,YREL00ZAWR7ZJ8FN2B25,2014-01-03,Andrea Howard,98245387,2B,ENT-001693,matched
CP-005152,Rodriguez-Warner & Co,SG,JC6R000P5EDJEU4VVQ94,2022-03-30,Tanya Taylor,51098964,1A,ENT-009431,matched
CP-008485,Johnson,AU,,2011-01-01,Albert Cole,33053475,2A,ENT-004902,ambiguous
CP-008183,Moore-Rodriguez,ES,,2020-03-16,Maria Ramirez,10023160,NR,ENT-002644,ambiguous
CP-008906,Martinez,NO,,2013-06-21,Jason Brooks,42482851,3A,ENT-008529,ambiguous
CP-005225,Cook Grp Partners,JP,8IPC005GDRLEQTIM8878,2017-04-27,Jody Allen,83442021,3A,ENT-003334,matched
CP-004280,Sullivan Plc Group,CH,7IA4001SASCEBFE54U45,2022-07-01,Kristina Hart,50045167,2B,ENT-000644,matched
CP-007316,"Roberson, Erickson",US,,2015-10-04,Wendy Trevino,251162,1A,ENT-007485,ambiguous
CP-004434,Cole-Johnson L.L.C.,CA,,2011-03-15,Jon Mejia,45929417,3B,ENT-009899,matched
CP-007210,Edwards-Baxter,AU,,2011-04-12,Jerome Fisher,32160632,3A,ENT-007011,ambiguous
CP-000110,Dixon-Norman Plc,SG,DFD000GRVSNUOWCD7580,2012-08-30,Troy Scott,7302078,NR,ENT-003546,matched
CP-007061,Fleming-Hess Group,BE,,2016-05-30,Mr. Michael Kaufman DDS,80854411,NR,ENT-005986,ambiguous
CP-005616,"Frederick, Coleman and",SG,P2WM008CFHT4P7WJXF15,2010-09-25,Luis Russo,76170807,1A,ENT-005673,matched
CP-005924,Anderson P.L.C. NV,HK,5IL600UZ4EYU9OQ63I59,2016-09-24,Louis Miller,17661264,NR,ENT-009598,matched
CP-004798,Gutierrez-Hawkins llc,LU,33IK00UZU9SH7N1BQG59,2013-11-14,Nathan Weber,93857511,3B,ENT-001214,matched
CP-000309,"Morris, Leonard and",GB,KSKN00W782A00DXA5U62,2021-07-01,Mia Little,30443286,1A,ENT-006482,matched
CP-004531,Hernandez P.L.C. Capital,JP,,2023-08-05,Melissa Merritt,61011600,1B,ENT-000225,matched
CP-002681,Garcia Incorporated SAS,SG,TNJM00Y55JXLDWG7T676,2022-11-10,Sarah Ortiz,59548589,3B,ENT-008653,matched
CP-004650,Garcia-Simpson S.A.,AU,,2016-10-11,Andrew Allen,74273309,NR,ENT-008565,matched
CP-006901,Graves-Dawson G.m.b.H.,DE,LMUC00OA9LCPRPA18Q79,2020-08-09,Shelly Petty,19010006,1B,ENT-002655,matched
CP-006872,Mills P.L.C. LLC,US,DH4600VZDHQJMF6MDN70,2012-08-29,David Randolph,53951614,1B,ENT-004467,matched
CP-003296,Shaw and,SG,WDF500AGIRW3Y5A29235,2018-12-04,Dr. Eric Grant DDS,91390588,2A,ENT-003121,matched
CP-003009,"Watson, Cobb and Goodman plc",LU,M67H00IWPWU29PUGR523,2021-08-11,Erin Knight,95781198,NR,ENT-005056,matched
CP-008531,"Acosta, Fields",BE,,2015-03-22,Dean Mullins,31086508,2B,ENT-008767,ambiguous
CP-006318,"Thomas, Walker and Guerrero B.V.",LU,LOSX008MPIEPXA82LA18,2013-04-10,Samantha Webster,18389510,3B,ENT-007935,matched
CP-008893,Edwards,DK,,2013-08-15,Dr. Stacey Hernandez MD,21064140,NR,ENT-008961,ambiguous
CP-001523,"Lyons, Lane and Martin bv",BE,760M00PM6UI1SMPUQ359,2020-09-08,Daniel White,46124037,3A,ENT-009551,matched
CP-006184,Hodge L.L.C. Holdings,AT,,2013-07-20,Kyle Ellis,58695259,3A,ENT-004990,matched
CP-004556,"Rhodes, Bolton and",DK,,2013-10-20,Katie Roberts,93412689,2B,ENT-005508,matched
CP-002111,Boyd and Sons Hldg,NO,,2020-06-25,Brenda Molina,70217627,2A,ENT-001526,matched
CP-008982,Collins Group,HK,,2014-04-20,Renee Smith,55369991,2B,ENT-000443,ambiguous
CP-000736,"Randolph, Mitchell and Ritter S.A.",HK,,2010-07-21,Joseph Lewis,41419714,3A,ENT-003514,matched
CP-008997,"Singleton,",SE,,2012-09-22,Anthony Romero,97916448,NR,ENT-006538,ambiguous
CP-002673,Shelton-Allen Ptrs,AU,SW1S00ILUBHB5DJDW896,2022-01-28,Sarah Stevens,84894863,NR,ENT-008193,matched
CP-002898,"Webb, Thompson and Bender & Ptnrs",SG,,2011-05-07,Michael Drake,71524222,2B,ENT-008915,matched
CP-009968,Good Inc Capital,NO,,2014-12-26,Terry Price,98298848,1A,,unmatched
CP-000058,Daugherty LTD Capital,CA,,2011-11-23,Jennifer Johnson,39934820,3A,ENT-005746,matched
CP-003663,"Hernandez, Thompson and Moore",NO,X7NQ00AV06EVGRQEQ399,2016-03-17,Jennifer Reese,24263234,NR,ENT-007907,matched
CP-009948,"Tran, Henry and Macdonald AG",ES,,2011-09-19,Amy Simpson,41112420,1A,,unmatched
CP-000178,"Arnold, Ramirez and",FR,2QFH00NXRIH2DOCDAP25,2018-10-24,Lisa Bailey,52138102,3B,ENT-005804,matched
CP-007086,Glenn,JP,,2012-08-17,Mary Roth,41006307,3B,ENT-009738,ambiguous
CP-001280,"Allen, Hunt and Lyons",AT,2SGH00UVPR8HBGWNJL86,2012-10-18,Christopher Scott,88937434,2A,ENT-003409,matched
CP-000683,Guzman-Rose Grp,FR,,2018-12-25,Katie Miller,64709981,2A,ENT-003267,matched
CP-004115,"Hall, Thornton and Lee S.A.",FR,0JUV00TWMAYD0JOOS981,2016-08-04,Bobby Gray,12701697,2A,ENT-009574,matched
CP-001152,Ramirez-Moon B.V.,CA,,2020-12-08,Kimberly Lang,36730386,1B,ENT-004719,matched
CP-009479,Mullen-Howell GmbH,AT,,2021-11-27,Calvin Hicks,66289192,1B,,unmatched
CP-000344,Clarke-Ramirez & Co,DE,,2013-06-26,Catherine Perry,74397162,1A,ENT-002196,matched
CP-007551,"Gill,",DE,,2022-02-26,Xavier Fletcher,90667484,2A,ENT-003879,ambiguous
CP-005648,Rice P.L.C. AB,IT,,2022-05-21,Daniel Jefferson,73954603,2B,ENT-005784,matched
CP-002137,"Harding, Gomez and Jacobs Corp",LU,U9RZ00AS3NGPWBWHC939,2018-02-11,Christopher Long,29474809,1A,ENT-004740,matched
CP-002717,Shannon-Goodwin sa,FR,4KMT00HIF96V00L2AO56,2015-04-17,Matthew Kelly,4642918,1A,ENT-007100,matched
CP-008506,Allen Inc,CA,,2023-04-22,Regina Collins,5994252,3A,ENT-003113,ambiguous
CP-004392,"Foley, Gordon and Bailey GRP",AU,IURG00O9PV7Q40XCES70,2017-08-23,Crystal Brock,23315760,1A,ENT-003420,matched
CP-005410,"Luna, Henderson and Smith saS",FR,,2016-12-15,Charles Hodge,69703148,NR,ENT-008618,matched
CP-000646,Scott L.L.C. Capital,FR,TPT30074KITP9MQNBH36,2020-03-02,Leslie Pratt,17802350,1B,ENT-006174,matched
CP-008646,Jones-Young,ES,,2014-10-08,Julie Smith,6049556,3B,ENT-000055,ambiguous
CP-008645,"Brown,",DE,,2017-05-29,Bonnie Cochran,19967370,2A,ENT-001144,ambiguous
CP-009915,Cox-Simpson Group,IE,,2010-04-10,Rodney Park,32428422,3B,,unmatched
CP-001255,"Duncan, Mays and Hernandez Limited",JP,,2022-07-09,Michael Roberts,4435035,1A,ENT-007136,matched
CP-004615,"Rodriguez, Booker and Barnes & Ptrs",LU,,2016-08-07,Ian Bowen,82693391,2A,ENT-006403,matched
CP-007122,Parker,US,,2021-08-17,Alicia Wells,87300024,2A,ENT-007639,ambiguous
CP-000579,Gonzalez grp. Capital,SE,,2016-02-07,Robert Hill,38883777,1A,ENT-000113,matched
CP-001878,"Rodriguez, Lewis and",DK,,2015-10-23,Adam Jones MD,5638082,2A,ENT-003111,matched
CP-006589,Hamilton LTD GmbH,HK,,2015-04-03,Joshua Gomez,17590184,3B,ENT-005026,matched
CP-005655,Dawson-Morgan cap,JP,378B00NAB96N6KCQ7T10,2017-08-06,Joseph Green,60513614,3B,ENT-008010,matched
CP-001351,"Carter, Gilbert and West grp.",DK,RX6A00990BSH1FYE7L27,2021-05-16,Julie Clark,12214411,1B,ENT-001796,matched
CP-008343,Escobar PLC,IE,,2022-11-27,Daniel Perez,4935761,3A,ENT-009704,ambiguous
CP-005264,Douglas Inc. Capital,SE,TIWL00XZ6B0DO180ZG76,2016-04-15,Ryan Jimenez,56367185,3A,ENT-007567,matched
CP-009382,"Morris, Mcdaniel and Pacheco BV",HK,2F1V005Z2JKS80TQ1337,2015-11-18,Cameron Dyer,91499073,1A,,unmatched
CP-001012,"Mueller, Cox and",SE,,2018-02-09,Robert Ball,94814721,NR,ENT-004331,matched
CP-005896,Miller-Gonzalez L.L.C.,CA,C5MW00C7KTP6YD6IJQ12,2020-10-03,Miranda Stafford,20923167,1A,ENT-003956,matched
CP-004855,Ryan Incorporated Capital,GB,,2021-01-20,Wayne Shea,82972252,1B,ENT-005581,matched
CP-008838,Salas-York,SG,,2020-06-28,Morgan Young,18411808,1B,ENT-002589,ambiguous
CP-001977,Williams-Moore Cap.,GB,ID8T00K940WH3SKGPJ68,2018-02-13,Eric Foley,45707787,3A,ENT-009281,matched
CP-002291,"Cooper, Cowan and Martin hldgs",CH,CGIA0086Q64URS40NH83,2021-07-05,Robin Russell,77204307,2A,ENT-008282,matched
CP-006908,"Black, Chandler and Curtis Cap",FR,AJPW00A0D7DUWAW20G44,2018-12-09,Marcus Douglas,75919872,2A,ENT-003128,matched
CP-001303,Gates ltd. Holdings,NL,,2016-03-21,Daniel Hess,20677795,1A,ENT-002835,matched
CP-003046,"Green, Schmidt and Carter cap",GB,,2016-12-08,Jacob Parker,7175477,3B,ENT-004003,matched
CP-009789,Spencer and Sons & Co,LU,,2018-11-25,Courtney White,97447206,2A,,unmatched
CP-002043,Carson plc Group,IE,30VX00EMNM28WFYEGF97,2010-03-20,Dale Rush,78756662,2B,ENT-003104,matched
CP-003187,"York, Cox and Davis",SE,,2023-02-14,Amy Love,81774567,NR,ENT-004919,matched
CP-004847,Wiggins-Johnson ag,IE,,2012-06-04,Lisa Williams,1792622,NR,ENT-008671,matched
CP-006448,Duncan P.L.C. Capital,FR,TWBG0051KCVYJIQFAD81,2017-06-27,Matthew Hill,71832094,1B,ENT-004267,matched
CP-007006,Friedman-Becker Partners,US,,2019-07-17,Faith Griffin,39298539,1A,ENT-007408,ambiguous
CP-009097,Jimenez PLC SA,FR,5VTL009XVRUS4DPRJ123,2013-11-25,Zoe Garcia,56110723,1A,,unmatched
CP-007888,Lara-Garner Holdings,BE,,2015-11-11,Alec Allen,13037019,1A,ENT-003603,ambiguous
CP-008514,Bauer,DK,,2019-04-17,Jacob Miller,33041761,NR,ENT-008437,ambiguous
CP-000432,"Gould, Martinez and Vargas",SG,O2NW0031WADUI20UNQ46,2010-05-24,Elizabeth Mills,908857,NR,ENT-005354,matched
